Country,Year,Population
TLS,2009,1092021
TLS,2010,1109591
TLS,2011,1131523
TLS,2012,1156760
TLS,2013,1184366
TLS,2014,1212814
TLS,2015,1240977
TLS,2016,1268671
TLS,2017,1296311
TMN,1960,97837766
TMN,1961,100458479
TMN,1962,103147177
TMN,1963,105914391
TMN,1964,108774858
TMN,1965,111738154
TMN,1966,114816087
TMN,1967,118004103
TMN,1968,121276296
TMN,1969,124596411
TMN,1970,127942543
TMN,1971,131309640
TMN,1972,134719523
TMN,1973,138211123
TMN,1974,141837810
TMN,1975,145642454
TMN,1976,149628962
TMN,1977,153798274
TMN,1978,158185098
TMN,1979,162829871
TMN,1980,167755859
TMN,1981,172967490
TMN,1982,178440308
TMN,1983,184129812
TMN,1984,189974163
TMN,1985,195917732
TMN,1986,201950420
TMN,1987,208051337
TMN,1988,214140741
TMN,1989,220121789
TMN,1990,225925572
TMN,1991,231513429
TMN,1992,236899060
TMN,1993,242132775
TMN,1994,247294351
TMN,1995,252443551
TMN,1996,257602127
TMN,1997,262757426
TMN,1998,267895723
TMN,1999,272991630
TMN,2000,278033137
TMN,2001,283018341
TMN,2002,287975628
TMN,2003,292959567
TMN,2004,298041669
TMN,2005,303274818
TMN,2006,308672973
TMN,2007,314226665
TMN,2008,319934461
TMN,2009,325786717
TMN,2010,331770455
TMN,2011,337894992
TMN,2012,344148796
TMN,2013,350471538
TMN,2014,356783315
TMN,2015,363027163
TMN,2016,369167489
TMN,2017,375217005
TON,1960,61601
TON,1961,63745
TON,1962,66259
TON,1963,69005
TON,1964,71757
TON,1965,74362
TON,1966,76779
TON,1967,79052
TON,1968,81097
TON,1969,82877
TON,1970,84369
TON,1971,85518
TON,1972,86347
TON,1973,86988
TON,1974,87609
TON,1975,88348
TON,1976,89254
TON,1977,90295
TON,1978,91364
TON,1979,92300
TON,1980,93007
TON,1981,93453
TON,1982,93681
TON,1983,93774
TON,1984,93842
TON,1985,93953
TON,1986,94145
TON,1987,94384
TON,1988,94667
TON,1989,94929
TON,1990,95153
TON,1991,95333
TON,1992,95496
TON,1993,95644
TON,1994,95833
TON,1995,96076
TON,1996,96369
TON,1997,96725
TON,1998,97135
TON,1999,97591
TON,2000,98082
TON,2001,98611
TON,2002,99184
TON,2003,99789
TON,2004,100406
TON,2005,101041
TON,2006,101689
TON,2007,102357
TON,2008,103005
TON,2009,103604
TON,2010,104137
TON,2011,104577
TON,2012,104951
TON,2013,105328
TON,2014,105782
TON,2015,106364
TON,2016,107122
TON,2017,108020
TSA,1960,571835666
TSA,1961,583894094
TSA,1962,596413939
TSA,1963,609391805
TSA,1964,622822615
TSA,1965,636701820
TSA,1966,651036352
TSA,1967,665826653
TSA,1968,681054882
TSA,1969,696697198
TSA,1970,712740919
TSA,1971,729173562
TSA,1972,746012374
TSA,1973,763310561
TSA,1974,781140577
TSA,1975,799553306
TSA,1976,818560436
TSA,1977,838142287
TSA,1978,858277856
TSA,1979,878933031
TSA,1980,900076467
TSA,1981,921696915
TSA,1982,943781613
TSA,1983,966293643
TSA,1984,989188965
TSA,1985,1012429641
TSA,1986,1035982524
TSA,1987,1059829211
TSA,1988,1083963380
TSA,1989,1108386444
TSA,1990,1133089464
TSA,1991,1158058109
TSA,1992,1183253534
TSA,1993,1208612942
TSA,1994,1234059205
TSA,1995,1259530819
TSA,1996,1284978193
TSA,1997,1310387887
TSA,1998,1335777637
TSA,1999,1361185289
TSA,2000,1386625845
TSA,2001,1412104373
TSA,2002,1437568227
TSA,2003,1462906674
TSA,2004,1487975237
TSA,2005,1512670560
TSA,2006,1536943534
TSA,2007,1560818860
TSA,2008,1584359049
TSA,2009,1607663899
TSA,2010,1630806784
TSA,2011,1653798614
TSA,2012,1676615491
TSA,2013,1699310450
TSA,2014,1721847786
TSA,2015,1744199944
TSA,2016,1766393714
TSA,2017,1788388852
TSS,1960,228586005
TSS,1961,234008580
TSS,1962,239647139
TSS,1963,245503266
TSS,1964,251576403
TSS,1965,257868609
TSS,1966,264386171
TSS,1967,271139271
TSS,1968,278138996
TSS,1969,285397999
TSS,1970,292929074
TSS,1971,300737023
TSS,1972,308831549
TSS,1973,317234127
TSS,1974,325972033
TSS,1975,335064879
TSS,1976,344522341
TSS,1977,354343159
TSS,1978,364515830
TSS,1979,375034981
TSS,1980,385885281
TSS,1981,397065556
TSS,1982,408577033
TSS,1983,420413518
TSS,1984,432573431
TSS,1985,445048059
TSS,1986,457835414
TSS,1987,470938971
TSS,1988,484357710
TSS,1989,498102752
TSS,1990,512177101
TSS,1991,526599014
TSS,1992,541365685
TSS,1993,556451898
TSS,1994,571828603
TSS,1995,587469624
TSS,1996,603385639
TSS,1997,619607956
TSS,1998,636182577
TSS,1999,653179863
TSS,2000,670649638
TSS,2001,688615995
TSS,2002,707099850
TSS,2003,726140617
TSS,2004,745788118
TSS,2005,766080507
TSS,2006,787035792
TSS,2007,808660166
TSS,2008,830965556
TSS,2009,853953657
TSS,2010,877628367
TSS,2011,901989926
TSS,2012,927039875
TSS,2013,952734072
TSS,2014,979017918
TSS,2015,1005850049
TSS,2016,1033212743
TSS,2017,1061107721
TTO,1960,848479
TTO,1961,865360
TTO,1962,880023
TTO,1963,892569
TTO,1964,903275
TTO,1965,912417
TTO,1966,919903
TTO,1967,925909
TTO,1968,931468
TTO,1969,937848
TTO,1970,945993
TTO,1971,956366
TTO,1972,968741
TTO,1973,982592
TTO,1974,997053
TTO,1975,1011490
TTO,1976,1025658
TTO,1977,1039761
TTO,1978,1054116
TTO,1979,1069202
TTO,1980,1085308
TTO,1981,1102556
TTO,1982,1120611
TTO,1983,1138676
TTO,1984,1155695
TTO,1985,1170928
TTO,1986,1184051
TTO,1987,1195247
TTO,1988,1204893
TTO,1989,1213624
TTO,1990,1221900
TTO,1991,1229907
TTO,1992,1237487
TTO,1993,1244407
TTO,1994,1250318
TTO,1995,1255001
TTO,1996,1258364
TTO,1997,1260678
TTO,1998,1262542
TTO,1999,1264775
TTO,2000,1267984
TTO,2001,1272380
TTO,2002,1277837
TTO,2003,1284052
TTO,2004,1290535
TTO,2005,1296934
TTO,2006,1303144
TTO,2007,1309260
TTO,2008,1315372
TTO,2009,1321618
TTO,2010,1328100
TTO,2011,1334788
TTO,2012,1341588
TTO,2013,1348248
TTO,2014,1354493
TTO,2015,1360092
TTO,2016,1364962
TTO,2017,1369125
TUN,1960,4176266
TUN,1961,4235937
TUN,1962,4303131
TUN,1963,4377637
TUN,1964,4458611
TUN,1965,4545339
TUN,1966,4638275
TUN,1967,4737627
TUN,1968,4842167
TUN,1969,4950153
TUN,1970,5060397
TUN,1971,5172691
TUN,1972,5287543
TUN,1973,5405355
TUN,1974,5526764
TUN,1975,5652476
TUN,1976,5781796
TUN,1977,5915006
TUN,1978,6054911
TUN,1979,6205212
TUN,1980,6368167
TUN,1981,6545024
TUN,1982,6733961
TUN,1983,6930387
TUN,1984,7127941
TUN,1985,7321876
TUN,1986,7509756
TUN,1987,7692254
TUN,1988,7871459
TUN,1989,8050932
TUN,1990,8232797
TUN,1991,8417684
TUN,1992,8603225
TUN,1993,8784888
TUN,1994,8956596
TUN,1995,9113975
TUN,1996,9256037
TUN,1997,9384152
TUN,1998,9499395
TUN,1999,9603742
TUN,2000,9699197
TUN,2001,9785701
TUN,2002,9864326
TUN,2003,9939678
TUN,2004,10017601
TUN,2005,10102482
TUN,2006,10196136
TUN,2007,10298087
TUN,2008,10407336
TUN,2009,10521834
TUN,2010,10639931
TUN,2011,10761467
TUN,2012,10886668
TUN,2013,11014558
TUN,2014,11143908
TUN,2015,11273661
TUN,2016,11403248
TUN,2017,11532127
TUR,1960,27472331
TUR,1961,28146893
TUR,1962,28832805
TUR,1963,29531342
TUR,1964,30244232
TUR,1965,30972965
TUR,1966,31717477
TUR,1967,32477961
TUR,1968,33256432
TUR,1969,34055361
TUR,1970,34876267
TUR,1971,35720568
TUR,1972,36587225
TUR,1973,37472298
TUR,1974,38370241
TUR,1975,39277211
TUR,1976,40189511
TUR,1977,41108248
TUR,1978,42039935
TUR,1979,42993991
TUR,1980,43975921
TUR,1981,44988356
TUR,1982,46025357
TUR,1983,47073422
TUR,1984,48114105
TUR,1985,49133883
TUR,1986,50128489
TUR,1987,51100878
TUR,1988,52053704
TUR,1989,52992429
TUR,1990,53921699
TUR,1991,54840531
TUR,1992,55748875
TUR,1993,56653729
TUR,1994,57564132
TUR,1995,58486381
TUR,1996,59423208
TUR,1997,60372499
TUR,1998,61329590
TUR,1999,62287326
TUR,2000,63240121
TUR,2001,64191474
TUR,2002,65143054
TUR,2003,66085803
TUR,2004,67007855
TUR,2005,67903406
TUR,2006,68763405
TUR,2007,69597281
TUR,2008,70440032
TUR,2009,71339185
TUR,2010,72326914
TUR,2011,73409455
TUR,2012,74569867
TUR,2013,75787333
TUR,2014,77030628
TUR,2015,78271472
TUR,2016,79512426
TUR,2017,80745020
TUV,1960,6104
TUV,1961,6246
TUV,1962,6389
TUV,1963,6538
TUV,1964,6684
TUV,1965,6815
TUV,1966,6938
TUV,1967,7040
TUV,1968,7133
TUV,1969,7214
TUV,1970,7303
TUV,1971,7381
TUV,1972,7458
TUV,1973,7537
TUV,1974,7616
TUV,1975,7677
TUV,1976,7749
TUV,1977,7816
TUV,1978,7888
TUV,1979,7962
TUV,1980,8052
TUV,1981,8154
TUV,1982,8284
TUV,1983,8413
TUV,1984,8530
TUV,1985,8650
TUV,1986,8747
TUV,1987,8820
TUV,1988,8883
TUV,1989,8947
TUV,1990,9003
TUV,1991,9053
TUV,1992,9109
TUV,1993,9156
TUV,1994,9190
TUV,1995,9230
TUV,1996,9256
TUV,1997,9277
TUV,1998,9306
TUV,1999,9345
TUV,2000,9420
TUV,2001,9512
TUV,2002,9635
TUV,2003,9767
TUV,2004,9894
TUV,2005,10027
TUV,2006,10137
TUV,2007,10243
TUV,2008,10340
TUV,2009,10441
TUV,2010,10531
TUV,2011,10628
TUV,2012,10725
TUV,2013,10819
TUV,2014,10908
TUV,2015,11001
TUV,2016,11097
TUV,2017,11192
TZA,1960,10074507
TZA,1961,10373398
TZA,1962,10683906
TZA,1963,11005905
TZA,1964,11339097
TZA,1965,11683528
TZA,1966,12038903
TZA,1967,12406040
TZA,1968,12787489
TZA,1969,13186557
TZA,1970,13605529
TZA,1971,14045824
TZA,1972,14506617
TZA,1973,14985131
TZA,1974,15477294
TZA,1975,15980301
TZA,1976,16493305
TZA,1977,17017670
TZA,1978,17555494
TZA,1979,18109884
TZA,1980,18683157
TZA,1981,19277108
TZA,1982,19891548
TZA,1983,20524666
TZA,1984,21173603
TZA,1985,21836999
TZA,1986,22511243
TZA,1987,23198533
TZA,1988,23909954
TZA,1989,24660575
TZA,1990,25459604
TZA,1991,26315013
TZA,1992,27219619
TZA,1993,28149328
TZA,1994,29070615
TZA,1995,29960776
TZA,1996,30811854
TZA,1997,31635251
TZA,1998,32451713
TZA,1999,33291540
TZA,2000,34178042
TZA,2001,35117019
TZA,2002,36105808
TZA,2003,37149072
TZA,2004,38249984
TZA,2005,39410545
TZA,2006,40634948
TZA,2007,41923715
TZA,2008,43270144
TZA,2009,44664231
TZA,2010,46098591
TZA,2011,47570902
TZA,2012,49082997
TZA,2013,50636595
TZA,2014,52234869
TZA,2015,53879957
TZA,2016,55572201
TZA,2017,57310019
UGA,1960,6788214
UGA,1961,7006633
UGA,1962,7240174
UGA,1963,7487429
UGA,1964,7746198
UGA,1965,8014401
UGA,1966,8292776
UGA,1967,8580676
UGA,1968,8872920
UGA,1969,9162833
UGA,1970,9446064
UGA,1971,9720399
UGA,1972,9988380
UGA,1973,10256429
UGA,1974,10533716
UGA,1975,10827147
UGA,1976,11139833
UGA,1977,11470867
UGA,1978,11818307
UGA,1979,12178544
UGA,1980,12549540
UGA,1981,12930209
UGA,1982,13323332
UGA,1983,13735271
UGA,1984,14174470
UGA,1985,14646624
UGA,1986,15154521
UGA,1987,15695411
UGA,1988,16262533
UGA,1989,16846090
UGA,1990,17438907
UGA,1991,18040438
UGA,1992,18652889
UGA,1993,19275422
UGA,1994,19907634
UGA,1995,20550291
UGA,1996,21202118
UGA,1997,21865931
UGA,1998,22551789
UGA,1999,23272995
UGA,2000,24039274
UGA,2001,24854892
UGA,2002,25718048
UGA,2003,26624820
UGA,2004,27568436
UGA,2005,28543940
UGA,2006,29550662
UGA,2007,30590487
UGA,2008,31663896
UGA,2009,32771895
UGA,2010,33915133
UGA,2011,35093648
UGA,2012,36306796
UGA,2013,37553726
UGA,2014,38833338
UGA,2015,40144870
UGA,2016,41487965
UGA,2017,42862958
UKR,1960,42662149
UKR,1961,43203635
UKR,1962,43749470
UKR,1963,44285899
UKR,1964,44794327
UKR,1965,45261935
UKR,1966,45682308
UKR,1967,46060452
UKR,1968,46409002
UKR,1969,46746669
UKR,1970,47086761
UKR,1971,47433805
UKR,1972,47783011
UKR,1973,48127172
UKR,1974,48455122
UKR,1975,48758987
UKR,1976,49036456
UKR,1977,49290905
UKR,1978,49526883
UKR,1979,49751257
UKR,1980,49968812
UKR,1981,50221000
UKR,1982,50384000
UKR,1983,50564000
UKR,1984,50754000
UKR,1985,50917000
UKR,1986,51097000
UKR,1987,51293000
UKR,1988,51521000
UKR,1989,51773000
UKR,1990,51892000
UKR,1991,52000470
UKR,1992,52150266
UKR,1993,52179210
UKR,1994,51921041
UKR,1995,51512299
UKR,1996,51057189
UKR,1997,50594105
UKR,1998,50143939
UKR,1999,49673350
UKR,2000,49175848
UKR,2001,48683865
UKR,2002,48202500
UKR,2003,47812950
UKR,2004,47451600
UKR,2005,47105150
UKR,2006,46787750
UKR,2007,46509350
UKR,2008,46258200
UKR,2009,46053300
UKR,2010,45870700
UKR,2011,45706100
UKR,2012,45593300
UKR,2013,45489600
UKR,2014,45271947
UKR,2015,45154029
UKR,2016,45004645
UKR,2017,44831159
UMC,1960,1150568959
UMC,1961,1154967480
UMC,1962,1171820698
UMC,1963,1200060408
UMC,1964,1227973800
UMC,1965,1256855898
UMC,1966,1288677630
UMC,1967,1319719672
UMC,1968,1351687548
UMC,1969,1385327913
UMC,1970,1419934207
UMC,1971,1455203204
UMC,1972,1488762369
UMC,1973,1521452091
UMC,1974,1552810129
UMC,1975,1581987657
UMC,1976,1609703779
UMC,1977,1635986172
UMC,1978,1662349096
UMC,1979,1689044984
UMC,1980,1715481307
UMC,1981,1742621330
UMC,1982,1771981636
UMC,1983,1801397199
UMC,1984,1829977999
UMC,1985,1859330151
UMC,1986,1890186436
UMC,1987,1922510337
UMC,1988,1954964969
UMC,1989,1986535300
UMC,1990,2016620835
UMC,1991,2045004596
UMC,1992,2071319405
UMC,1993,2096571016
UMC,1994,2121533883
UMC,1995,2146161975
UMC,1996,2170438981
UMC,1997,2194549894
UMC,1998,2217937280
UMC,1999,2239999771
UMC,2000,2260805982
UMC,2001,2280191396
UMC,2002,2298541505
UMC,2003,2316548374
UMC,2004,2334313912
UMC,2005,2352105140
UMC,2006,2369650785
UMC,2007,2386824787
UMC,2008,2404283410
UMC,2009,2422393813
UMC,2010,2440543075
UMC,2011,2459175685
UMC,2012,2478491686
UMC,2013,2498184210
UMC,2014,2517979764
UMC,2015,2537437057
UMC,2016,2556921923
UMC,2017,2576202556
URY,1960,2538651
URY,1961,2571690
URY,1962,2603887
URY,1963,2635129
URY,1964,2665390
URY,1965,2694537
URY,1966,2722877
URY,1967,2750093
URY,1968,2774774
URY,1969,2795046
URY,1970,2809803
URY,1971,2818270
URY,1972,2821439
URY,1973,2822081
URY,1974,2824069
URY,1975,2830172
URY,1976,2841429
URY,1977,2857105
URY,1978,2875966
URY,1979,2896023
URY,1980,2915778
URY,1981,2935036
URY,1982,2954282
URY,1983,2973463
URY,1984,2992645
URY,1985,3011908
URY,1986,3031038
URY,1987,3049966
URY,1988,3069099
URY,1989,3088984
URY,1990,3109989
URY,1991,3132050
URY,1992,3154855
URY,1993,3178155
URY,1994,3201607
URY,1995,3224804
URY,1996,3248035
URY,1997,3271010
URY,1998,3292138
URY,1999,3309318
URY,2000,3321245
URY,2001,3327103
URY,2002,3327773
URY,2003,3325637
URY,2004,3324096
URY,2005,3325612
URY,2006,3331043
URY,2007,3339741
URY,2008,3350824
URY,2009,3362755
URY,2010,3374415
URY,2011,3385624
URY,2012,3396777
URY,2013,3408005
URY,2014,3419546
URY,2015,3431552
URY,2016,3444006
URY,2017,3456750
USA,1960,180671000
USA,1961,183691000
USA,1962,186538000
USA,1963,189242000
USA,1964,191889000
USA,1965,194303000
USA,1966,196560000
USA,1967,198712000
USA,1968,200706000
USA,1969,202677000
USA,1970,205052000
USA,1971,207661000
USA,1972,209896000
USA,1973,211909000
USA,1974,213854000
USA,1975,215973000
USA,1976,218035000
USA,1977,220239000
USA,1978,222585000
USA,1979,225055000
USA,1980,227225000
USA,1981,229466000
USA,1982,231664000
USA,1983,233792000
USA,1984,235825000
USA,1985,237924000
USA,1986,240133000
USA,1987,242289000
USA,1988,244499000
USA,1989,246819000
USA,1990,249623000
USA,1991,252981000
USA,1992,256514000
USA,1993,259919000
USA,1994,263126000
USA,1995,266278000
USA,1996,269394000
USA,1997,272657000
USA,1998,275854000
USA,1999,279040000
USA,2000,282162411
USA,2001,284968955
USA,2002,287625193
USA,2003,290107933
USA,2004,292805298
USA,2005,295516599
USA,2006,298379912
USA,2007,301231207
USA,2008,304093966
USA,2009,306771529
USA,2010,309338421
USA,2011,311644280
USA,2012,313993272
USA,2013,316234505
USA,2014,318622525
USA,2015,321039839
USA,2016,323405935
USA,2017,325719178
UZB,1960,8549493
UZB,1961,8837349
UZB,1962,9138097
UZB,1963,9454250
UZB,1964,9788986
UZB,1965,10143740
UZB,1966,10520879
UZB,1967,10917446
UZB,1968,11323095
UZB,1969,11723846
UZB,1970,12110028
UZB,1971,12477058
UZB,1972,12828625
UZB,1973,13173590
UZB,1974,13525094
UZB,1975,13892638
UZB,1976,14279120
UZB,1977,14681459
UZB,1978,15096012
UZB,1979,15516862
UZB,1980,15939744
UZB,1981,16363562
UZB,1982,16790069
UZB,1983,17221212
UZB,1984,17659975
UZB,1985,18108300
UZB,1986,18565477
UZB,1987,19029877
UZB,1988,19501225
UZB,1989,19979127
UZB,1990,20510000
UZB,1991,20952000
UZB,1992,21449000
UZB,1993,21942000
UZB,1994,22377000
UZB,1995,22785000
UZB,1996,23225000
UZB,1997,23667000
UZB,1998,24051000
UZB,1999,24311650
UZB,2000,24650400
UZB,2001,24964450
UZB,2002,25271850
UZB,2003,25567650
UZB,2004,25864350
UZB,2005,26167000
UZB,2006,26488250
UZB,2007,26868000
UZB,2008,27302800
UZB,2009,27767400
UZB,2010,28562400
UZB,2011,29339400
UZB,2012,29774500
UZB,2013,30243200
UZB,2014,30757700
UZB,2015,31298900
UZB,2016,31847900
UZB,2017,32387200
VCT,1960,80949
VCT,1961,82142
VCT,1962,83206
VCT,1963,84167
VCT,1964,85069
VCT,1965,85970
VCT,1966,86857
VCT,1967,87736
VCT,1968,88613
VCT,1969,89516
VCT,1970,90452
VCT,1971,91440
VCT,1972,92463
VCT,1973,93517
VCT,1974,94568
VCT,1975,95611
VCT,1976,96641
VCT,1977,97649
VCT,1978,98633
VCT,1979,99590
VCT,1980,100505
VCT,1981,101379
VCT,1982,102204
VCT,1983,102984
VCT,1984,103742
VCT,1985,104477
VCT,1986,105198
VCT,1987,105896
VCT,1988,106536
VCT,1989,107084
VCT,1990,107505
VCT,1991,107814
VCT,1992,108003
VCT,1993,108092
VCT,1994,108129
VCT,1995,108122
VCT,1996,108075
VCT,1997,108004
VCT,1998,107922
VCT,1999,107880
VCT,2000,107898
VCT,2001,107988
VCT,2002,108146
VCT,2003,108350
VCT,2004,108559
VCT,2005,108744
VCT,2006,108907
VCT,2007,109047
VCT,2008,109165
VCT,2009,109253
VCT,2010,109315
VCT,2011,109341
VCT,2012,109328
VCT,2013,109320
VCT,2014,109357
VCT,2015,109455
VCT,2016,109643
VCT,2017,109897
VEN,1960,8146847
VEN,1961,8461685
VEN,1962,8790589
VEN,1963,9130349
VEN,1964,9476252
VEN,1965,9824692
VEN,1966,10175140
VEN,1967,10528054
VEN,1968,10881995
VEN,1969,11235491
VEN,1970,11587761
VEN,1971,11937805
VEN,1972,12286439
VEN,1973,12636969
VEN,1974,12994025
VEN,1975,13360987
VEN,1976,13739142
VEN,1977,14127787
VEN,1978,14525931
VEN,1979,14931739
VEN,1980,15343916
VEN,1981,15761799
VEN,1982,16185894
VEN,1983,16617346
VEN,1984,17057785
VEN,1985,17508059
VEN,1986,17968552
VEN,1987,18437794
VEN,1988,18912526
VEN,1989,19388342
VEN,1990,19861956
VEN,1991,20332079
VEN,1992,20799075
VEN,1993,21263443
VEN,1994,21726352
VEN,1995,22188667
VEN,1996,22650102
VEN,1997,23110178
VEN,1998,23569454
VEN,1999,24028689
VEN,2000,24488340
VEN,2001,24948476
VEN,2002,25408700
VEN,2003,25868523
VEN,2004,26327225
VEN,2005,26784161
VEN,2006,27239168
VEN,2007,27691965
VEN,2008,28141701
VEN,2009,28587323
VEN,2010,29028033
VEN,2011,29463291
VEN,2012,29893080
VEN,2013,30317848
VEN,2014,30738378
VEN,2015,31155134
VEN,2016,31568179
VEN,2017,31977065
VGB,1960,8033
VGB,1961,8155
VGB,1962,8298
VGB,1963,8452
VGB,1964,8627
VGB,1965,8814
VGB,1966,9007
VGB,1967,9218
VGB,1968,9424
VGB,1969,9621
VGB,1970,9803
VGB,1971,9970
VGB,1972,10125
VGB,1973,10264
VGB,1974,10379
VGB,1975,10476
VGB,1976,10543
VGB,1977,10591
VGB,1978,10662
VGB,1979,10792
VGB,1980,11002
VGB,1981,11315
VGB,1982,11712
VGB,1983,12188
VGB,1984,12731
VGB,1985,13304
VGB,1986,13938
VGB,1987,14589
VGB,1988,15266
VGB,1989,15900
VGB,1990,16461
VGB,1991,16934
VGB,1992,17344
VGB,1993,17703
VGB,1994,18052
VGB,1995,18427
VGB,1996,18833
VGB,1997,19270
VGB,1998,19722
VGB,1999,20188
VGB,2000,20645
VGB,2001,21085
VGB,2002,21529
VGB,2003,22000
VGB,2004,22541
VGB,2005,23168
VGB,2006,23905
VGB,2007,24731
VGB,2008,25604
VGB,2009,26447
VGB,2010,27224
VGB,2011,27901
VGB,2012,28509
VGB,2013,29056
VGB,2014,29588
VGB,2015,30113
VGB,2016,30661
VGB,2017,31196
VIR,1960,32500
VIR,1961,34300
VIR,1962,35000
VIR,1963,39800
VIR,1964,40800
VIR,1965,43500
VIR,1966,46200
VIR,1967,49100
VIR,1968,55700
VIR,1969,60300
VIR,1970,63476
VIR,1971,70937
VIR,1972,76319
VIR,1973,84121
VIR,1974,89941
VIR,1975,94484
VIR,1976,96166
VIR,1977,93203
VIR,1978,95929
VIR,1979,96183
VIR,1980,99636
VIR,1981,99853
VIR,1982,100068
VIR,1983,100348
VIR,1984,100600
VIR,1985,100760
VIR,1986,100842
VIR,1987,100901
VIR,1988,100952
VIR,1989,101041
VIR,1990,103963
VIR,1991,104807
VIR,1992,105712
VIR,1993,106578
VIR,1994,107318
VIR,1995,107818
VIR,1996,108095
VIR,1997,108357
VIR,1998,108537
VIR,1999,108599
VIR,2000,108642
VIR,2001,108549
VIR,2002,108510
VIR,2003,108506
VIR,2004,108467
VIR,2005,108454
VIR,2006,108371
VIR,2007,108339
VIR,2008,108399
VIR,2009,108405
VIR,2010,108358
VIR,2011,108292
VIR,2012,108191
VIR,2013,108044
VIR,2014,107884
VIR,2015,107710
VIR,2016,107510
VIR,2017,107268
VNM,1960,32670629
VNM,1961,33666772
VNM,1962,34684165
VNM,1963,35722091
VNM,1964,36780985
VNM,1965,37860012
VNM,1966,38959334
VNM,1967,40074699
VNM,1968,41195835
VNM,1969,42309665
VNM,1970,43407287
VNM,1971,44485908
VNM,1972,45549483
VNM,1973,46604726
VNM,1974,47661773
VNM,1975,48729392
VNM,1976,49808071
VNM,1977,50899504
VNM,1978,52015281
VNM,1979,53169673
VNM,1980,54372514
VNM,1981,55627746
VNM,1982,56931824
VNM,1983,58277387
VNM,1984,59653090
VNM,1985,61049373
VNM,1986,62459560
VNM,1987,63881297
VNM,1988,65313708
VNM,1989,66757402
VNM,1990,68209605
VNM,1991,69670902
VNM,1992,71130448
VNM,1993,72560427
VNM,1994,73925082
VNM,1995,75198977
VNM,1996,76372719
VNM,1997,77453335
VNM,1998,78452897
VNM,1999,79391374
VNM,2000,80285562
VNM,2001,81139919
VNM,2002,81956496
VNM,2003,82747662
VNM,2004,83527678
VNM,2005,84308843
VNM,2006,85094617
VNM,2007,85889590
VNM,2008,86707801
VNM,2009,87565407
VNM,2010,88472512
VNM,2011,89436644
VNM,2012,90451881
VNM,2013,91497725
VNM,2014,92544915
VNM,2015,93571567
VNM,2016,94569072
VNM,2017,95540800
VUT,1960,63699
VUT,1961,65713
VUT,1962,67808
VUT,1963,69964
VUT,1964,72131
VUT,1965,74289
VUT,1966,76413
VUT,1967,78522
VUT,1968,80673
VUT,1969,82940
VUT,1970,85389
VUT,1971,88022
VUT,1972,90823
VUT,1973,93765
VUT,1974,96796
VUT,1975,99872
VUT,1976,103028
VUT,1977,106222
VUT,1978,109429
VUT,1979,112580
VUT,1980,115632
VUT,1981,118580
VUT,1982,121435
VUT,1983,124249
VUT,1984,127092
VUT,1985,130027
VUT,1986,133038
VUT,1987,136125
VUT,1988,139366
VUT,1989,142849
VUT,1990,146634
VUT,1991,150778
VUT,1992,155243
VUT,1993,159814
VUT,1994,164208
VUT,1995,168235
VUT,1996,171801
VUT,1997,174999
VUT,1998,178078
VUT,1999,181345
VUT,2000,185063
VUT,2001,189290
VUT,2002,193956
VUT,2003,198964
VUT,2004,204143
VUT,2005,209370
VUT,2006,214634
VUT,2007,219953
VUT,2008,225340
VUT,2009,230785
VUT,2010,236295
VUT,2011,241871
VUT,2012,247485
VUT,2013,253142
VUT,2014,258850
VUT,2015,264603
VUT,2016,270402
VUT,2017,276244
WLD,1960,3032160395
WLD,1961,3073368589
WLD,1962,3126509809
WLD,1963,3191786428
WLD,1964,3257459749
WLD,1965,3324545319
WLD,1966,3394783653
WLD,1967,3464689185
WLD,1968,3535355316
WLD,1969,3610178793
WLD,1970,3685753341
WLD,1971,3763393039
WLD,1972,3840269676
WLD,1973,3916243701
WLD,1974,3992871281
WLD,1975,4067740568
WLD,1976,4140647339
WLD,1977,4213305195
WLD,1978,4287155675
WLD,1979,4362863944
WLD,1980,4439337768
WLD,1981,4517802648
WLD,1982,4599181616
WLD,1983,4681262096
WLD,1984,4763043102
WLD,1985,4846338372
WLD,1986,4932113625
WLD,1987,5020001104
WLD,1988,5108813278
WLD,1989,5197758286
WLD,1990,5288103214
WLD,1991,5375488619
WLD,1992,5459753865
WLD,1993,5544873088
WLD,1994,5628791176
WLD,1995,5713794372
WLD,1996,5796632117
WLD,1997,5879433900
WLD,1998,5961166037
WLD,1999,6041818586
WLD,2000,6121682736
WLD,2001,6201340258
WLD,2002,6280530065
WLD,2003,6359899296
WLD,2004,6439825381
WLD,2005,6520298763
WLD,2006,6601476541
WLD,2007,6683223772
WLD,2008,6766296679
WLD,2009,6849569339
WLD,2010,6932869743
WLD,2011,7014983968
WLD,2012,7099557649
WLD,2013,7185137526
WLD,2014,7271322821
WLD,2015,7357559450
WLD,2016,7444157356
WLD,2017,7530360149
WSM,1960,108646
WSM,1961,112119
WSM,1962,115788
WSM,1963,119561
